site,departure,country,destinations
tui,Kalmar,Grekland,"Aten,Halkidiki,Karpathos,Korfu,Kos,Kreta,Lefkas,Mykonos,Parga-området,Peloponnesos,Rhodos,Samos,Santorini,Thessaloniki,Zakynthos"
tui,Kalmar,Indonesien,"Bali,"
tui,Kalmar,Irland,"Dublin,"
tui,Kalmar,Island,"Reykjavik,"
tui,Kalmar,Italien,"Amalfikusten,Bari,Bologna,Bologna,Florens,Gardasjön,Italienska alperna,Lecce,Milano,Pisa,Polignano a Mare,Rimini,Rom,Sardinien,Sicilien,Venedig,Verona"
tui,Kalmar,Jamaica,"Montego Bay,Negril,Ocho Rios"
tui,Kalmar,Kroatien,"Dubrovnik-kusten,Istrien,Makarska-rivieran,Zadar-kusten"
tui,Kalmar,Kuba,"Havanna,Varadero"
tui,Kalmar,Lettland,"Riga,"
tui,Kalmar,Maldiverna,"Ari Atoll,Baa Atoll,Dhaalu Atoll,Gaafu Alifu Atoll,Haa Dhaalu Atoll,Lhaviyani Atoll,Meemu Atoll,Noonu Atoll,North Male Atoll,Raa Atoll,South Male Atoll"
tui,Kalmar,Malta,"Gozo,Mellieha,Sliema,St Julian's,St Paul's Bay"
tui,Kalmar,Marocko,"Agadir,Marrakech"
tui,Kalmar,Mauritius,"Bel Ombre,Belle Mare,Blue Bay,Flic en Flac,Grand Baie,Le Morne"
tui,Kalmar,Mexico,"Akumal,Cancun,El Cuyo,Isla de Holbox,Playa Mujeres,Playa del Carmen,Puerto Aventuras,Puerto Morelos,Tulum"
tui,Kalmar,Montenegro,"Becici,Bijela,Budva,Igalo,Kotor,Kumbor,Lustica Bay,Petrovac,Sveti Stefan,Ulcinj"
tui,Kalmar,Nederländerna,"Amsterdam,"
tui,Kalmar,Polen,"Gdansk,Krakow,Sopot"
tui,Kalmar,Portugal,"Algarve,Lissabon,Madeira,Porto"
tui,Kalmar,Qatar,"Doha,"
tui,Kalmar,Seychellerna,"Mahé,Praslin"
tui,Kalmar,Singapore,"Singapore,"
tui,Kalmar,Spanien,"Barcelona,Bilbao,Costa Blanca,Costa Dorada,Costa de la Luz,Costa del Sol,Formentera,Ibiza,Kanarieöarna,Lloret de Mar,Madrid,Mallorca,Menorca,San Sebastián,Sevilla"
tui,Kalmar,Sri Lanka,"Ahungalla,Bentota,Hikkaduwa,Waikal"
tui,Kalmar,Storbritannien,"Edinburgh,London,Manchester"
tui,Kalmar,Sydafrika,"Västra Kapprovinsen,"
tui,Kalmar,Tanzania,"Zanzibar,"
tui,Kalmar,Thailand,"Ao Nang (Krabi),Bangkok,Hua Hin,Khanom,Khao Lak,Klong Muang Beach (Krabi),Koh Chang,Koh Hai,Koh Kood,Koh Kradan,Koh Lanta,Koh Samet,Koh Samui,Phuket"
tui,Kalmar,Tjeckien,"Prag,"
tui,Kalmar,Turkiet,"Antalyakusten,Bodrumkusten,Istanbul,Marmariskusten"
tui,Kalmar,Tyskland,"Berlin,München"
tui,Kalmar,USA,"Boston,Chicago,Florida,Las Vegas,Los Angeles,New Orleans,New York,San Diego,San Francisco,Washington DC"
tui,Kalmar,Ungern,"Budapest,"
tui,Kalmar,Vietnam,"Da Nang,Phu Quoc"
tui,Kalmar,Österrike,"Innsbruck (österrikiska alperna),Salzburg (österrikiska alperna),Wien"
tui,Karlstad,Albanien,"Durres riviera,Vlora"
tui,Karlstad,Aruba,"Aruba,"
tui,Karlstad,Barbados,"Barbados,"
tui,Karlstad,Brasilien,"Rio de Janeiro,"
tui,Karlstad,Bulgarien,"Nessebar,Obzor,Pomorie,Sunny Beach"
tui,Karlstad,Curacao,"Curacao,"
tui,Karlstad,Curacao,"Curacao,"
tui,Karlstad,Dominikanska republiken,"Bayahibe,Cabarete,Juan Dolio,Las Terrenas,Playa Dorada,Punta Cana,Samana,Santo Domingo"
tui,Karlstad,Dubai/Förenade Arabemiraten,"Abu Dhabi,Ajman,Bur Dubai,Deira,Downtown Dubai,Dubai Jumeirah Beach,Ras al Khaimah"
tui,Karlstad,Estland,"Tallinn,"
tui,Karlstad,Frankrike,"Franska alperna,Franska rivieran,Korsika,Lyon,Paris"
tui,Karlstad,Grekland,"Aten,Halkidiki,Karpathos,Korfu,Kos,Kreta,Lefkas,Mykonos,Parga-området,Peloponnesos,Rhodos,Samos,Santorini,Thessaloniki,Zakynthos"
tui,Karlstad,Indonesien,"Bali,"
tui,Karlstad,Irland,"Dublin,"
tui,Karlstad,Island,"Reykjavik,"
tui,Karlstad,Italien,"Amalfikusten,Bari,Bologna,Bologna,Florens,Gardasjön,Italienska alperna,Lecce,Milano,Pisa,Polignano a Mare,Rimini,Rom,Sardinien,Sicilien,Venedig,Verona"
tui,Karlstad,Jamaica,"Montego Bay,Negril,Ocho Rios"
tui,Karlstad,Kroatien,"Dubrovnik-kusten,Istrien,Makarska-rivieran,Zadar-kusten"
tui,Karlstad,Kuba,"Havanna,Varadero"
tui,Karlstad,Lettland,"Riga,"
tui,Karlstad,Maldiverna,"Ari Atoll,Baa Atoll,Dhaalu Atoll,Gaafu Alifu Atoll,Haa Dhaalu Atoll,Lhaviyani Atoll,Meemu Atoll,Noonu Atoll,North Male Atoll,Raa Atoll,South Male Atoll"
tui,Karlstad,Malta,"Gozo,Mellieha,Sliema,St Julian's,St Paul's Bay"
tui,Karlstad,Marocko,"Agadir,Marrakech"
tui,Karlstad,Mauritius,"Bel Ombre,Belle Mare,Blue Bay,Flic en Flac,Grand Baie,Le Morne"
tui,Karlstad,Mexico,"Akumal,Cancun,El Cuyo,Isla de Holbox,Playa Mujeres,Playa del Carmen,Puerto Aventuras,Puerto Morelos,Tulum"
tui,Karlstad,Montenegro,"Becici,Bijela,Budva,Igalo,Kotor,Kumbor,Lustica Bay,Petrovac,Sveti Stefan,Ulcinj"
tui,Karlstad,Nederländerna,"Amsterdam,"
tui,Karlstad,Polen,"Gdansk,Krakow,Sopot"
tui,Karlstad,Portugal,"Algarve,Lissabon,Madeira,Porto"
tui,Karlstad,Qatar,"Doha,"
tui,Karlstad,Seychellerna,"Mahé,Praslin"
tui,Karlstad,Singapore,"Singapore,"
tui,Karlstad,Spanien,"Barcelona,Bilbao,Costa Blanca,Costa Dorada,Costa de la Luz,Costa del Sol,Formentera,Ibiza,Kanarieöarna,Lloret de Mar,Madrid,Mallorca,Menorca,San Sebastián,Sevilla"
tui,Karlstad,Sri Lanka,"Ahungalla,Bentota,Hikkaduwa,Waikal"
tui,Karlstad,Storbritannien,"Edinburgh,London,Manchester"
tui,Karlstad,Sydafrika,"Västra Kapprovinsen,"
tui,Karlstad,Tanzania,"Zanzibar,"
tui,Karlstad,Thailand,"Ao Nang (Krabi),Bangkok,Hua Hin,Khanom,Khao Lak,Klong Muang Beach (Krabi),Koh Chang,Koh Hai,Koh Kood,Koh Kradan,Koh Lanta,Koh Samet,Koh Samui,Phuket"
tui,Karlstad,Tjeckien,"Prag,"
tui,Karlstad,Turkiet,"Antalyakusten,Bodrumkusten,Istanbul,Marmariskusten"
tui,Karlstad,Tyskland,"Berlin,München"
tui,Karlstad,USA,"Boston,Chicago,Florida,Las Vegas,Los Angeles,New Orleans,New York,San Diego,San Francisco,Washington DC"
tui,Karlstad,Ungern,"Budapest,"
tui,Karlstad,Vietnam,"Da Nang,Phu Quoc"
tui,Karlstad,Österrike,"Innsbruck (österrikiska alperna),Salzburg (österrikiska alperna),Wien"
tui,Köpenhamn,Albanien,"Durres riviera,Vlora"
tui,Köpenhamn,Aruba,"Aruba,"
tui,Köpenhamn,Barbados,"Barbados,"
tui,Köpenhamn,Brasilien,"Rio de Janeiro,"
tui,Köpenhamn,Bulgarien,"Nessebar,Obzor,Pomorie,Sunny Beach"
tui,Köpenhamn,Curacao,"Curacao,"
tui,Köpenhamn,Curacao,"Curacao,"
tui,Köpenhamn,Dominikanska republiken,"Bayahibe,Cabarete,Juan Dolio,Las Terrenas,Playa Dorada,Punta Cana,Samana,Santo Domingo"
tui,Köpenhamn,Dubai/Förenade Arabemiraten,"Abu Dhabi,Ajman,Bur Dubai,Deira,Downtown Dubai,Dubai Jumeirah Beach,Ras al Khaimah"
tui,Köpenhamn,Estland,"Tallinn,"
tui,Köpenhamn,Frankrike,"Franska alperna,Franska rivieran,Korsika,Lyon,Paris"
tui,Köpenhamn,Grekland,"Aten,Halkidiki,Karpathos,Korfu,Kos,Kreta,Lefkas,Mykonos,Parga-området,Peloponnesos,Rhodos,Samos,Santorini,Thessaloniki,Zakynthos"
tui,Köpenhamn,Indonesien,"Bali,"
tui,Köpenhamn,Irland,"Dublin,"
tui,Köpenhamn,Island,"Reykjavik,"
tui,Köpenhamn,Italien,"Amalfikusten,Bari,Bologna,Bologna,Florens,Gardasjön,Italienska alperna,Lecce,Milano,Pisa,Polignano a Mare,Rimini,Rom,Sardinien,Sicilien,Venedig,Verona"
tui,Köpenhamn,Jamaica,"Montego Bay,Negril,Ocho Rios"
tui,Köpenhamn,Kroatien,"Dubrovnik-kusten,Istrien,Makarska-rivieran,Zadar-kusten"
tui,Köpenhamn,Kuba,"Havanna,Varadero"
tui,Köpenhamn,Lettland,"Riga,"
tui,Köpenhamn,Maldiverna,"Ari Atoll,Baa Atoll,Dhaalu Atoll,Gaafu Alifu Atoll,Haa Dhaalu Atoll,Lhaviyani Atoll,Meemu Atoll,Noonu Atoll,North Male Atoll,Raa Atoll,South Male Atoll"
tui,Köpenhamn,Malta,"Gozo,Mellieha,Sliema,St Julian's,St Paul's Bay"
tui,Köpenhamn,Marocko,"Agadir,Marrakech"
tui,Köpenhamn,Mauritius,"Bel Ombre,Belle Mare,Blue Bay,Flic en Flac,Grand Baie,Le Morne"
tui,Köpenhamn,Mexico,"Akumal,Cancun,El Cuyo,Isla de Holbox,Playa Mujeres,Playa del Carmen,Puerto Aventuras,Puerto Morelos,Tulum"
tui,Köpenhamn,Montenegro,"Becici,Bijela,Budva,Igalo,Kotor,Kumbor,Lustica Bay,Petrovac,Sveti Stefan,Ulcinj"
tui,Köpenhamn,Nederländerna,"Amsterdam,"
tui,Köpenhamn,Polen,"Gdansk,Krakow,Sopot"
tui,Köpenhamn,Portugal,"Algarve,Lissabon,Madeira,Porto"
tui,Köpenhamn,Qatar,"Doha,"
tui,Köpenhamn,Seychellerna,"Mahé,Praslin"
tui,Köpenhamn,Singapore,"Singapore,"
tui,Köpenhamn,Spanien,"Barcelona,Bilbao,Costa Blanca,Costa Dorada,Costa de la Luz,Costa del Sol,Formentera,Ibiza,Kanarieöarna,Lloret de Mar,Madrid,Mallorca,Menorca,San Sebastián,Sevilla"
tui,Köpenhamn,Sri Lanka,"Ahungalla,Bentota,Hikkaduwa,Waikal"
tui,Köpenhamn,Storbritannien,"Edinburgh,London,Manchester"
tui,Köpenhamn,Sydafrika,"Västra Kapprovinsen,"
tui,Köpenhamn,Tanzania,"Zanzibar,"
tui,Köpenhamn,Thailand,"Ao Nang (Krabi),Bangkok,Hua Hin,Khanom,Khao Lak,Klong Muang Beach (Krabi),Koh Chang,Koh Hai,Koh Kood,Koh Kradan,Koh Lanta,Koh Samet,Koh Samui,Phuket"
tui,Köpenhamn,Tjeckien,"Prag,"
tui,Köpenhamn,Turkiet,"Antalyakusten,Bodrumkusten,Istanbul,Marmariskusten"
tui,Köpenhamn,Tyskland,"Berlin,München"
tui,Köpenhamn,USA,"Boston,Chicago,Florida,Las Vegas,Los Angeles,New Orleans,New York,San Diego,San Francisco,Washington DC"
tui,Köpenhamn,Ungern,"Budapest,"
tui,Köpenhamn,Vietnam,"Da Nang,Phu Quoc"
tui,Köpenhamn,Österrike,"Innsbruck (österrikiska alperna),Salzburg (österrikiska alperna),Wien"
tui,Halmstad,Albanien,"Durres riviera,Vlora"
tui,Halmstad,Aruba,"Aruba,"
tui,Halmstad,Barbados,"Barbados,"
tui,Halmstad,Brasilien,"Rio de Janeiro,"
tui,Halmstad,Bulgarien,"Nessebar,Obzor,Pomorie,Sunny Beach"
tui,Halmstad,Curacao,"Curacao,"
tui,Halmstad,Curacao,"Curacao,"
tui,Halmstad,Dominikanska republiken,"Bayahibe,Cabarete,Juan Dolio,Las Terrenas,Playa Dorada,Punta Cana,Samana,Santo Domingo"
tui,Halmstad,Dubai/Förenade Arabemiraten,"Abu Dhabi,Ajman,Bur Dubai,Deira,Downtown Dubai,Dubai Jumeirah Beach,Ras al Khaimah"
tui,Halmstad,Estland,"Tallinn,"
tui,Halmstad,Frankrike,"Franska alperna,Franska rivieran,Korsika,Lyon,Paris"
tui,Halmstad,Grekland,"Aten,Halkidiki,Karpathos,Korfu,Kos,Kreta,Lefkas,Mykonos,Parga-området,Peloponnesos,Rhodos,Samos,Santorini,Thessaloniki,Zakynthos"
tui,Halmstad,Indonesien,"Bali,"
tui,Halmstad,Irland,"Dublin,"
tui,Halmstad,Island,"Reykjavik,"
tui,Halmstad,Italien,"Amalfikusten,Bari,Bologna,Bologna,Florens,Gardasjön,Italienska alperna,Lecce,Milano,Pisa,Polignano a Mare,Rimini,Rom,Sardinien,Sicilien,Venedig,Verona"
tui,Halmstad,Jamaica,"Montego Bay,Negril,Ocho Rios"
tui,Halmstad,Kroatien,"Dubrovnik-kusten,Istrien,Makarska-rivieran,Zadar-kusten"
tui,Halmstad,Kuba,"Havanna,Varadero"
tui,Halmstad,Lettland,"Riga,"
tui,Halmstad,Maldiverna,"Ari Atoll,Baa Atoll,Dhaalu Atoll,Gaafu Alifu Atoll,Haa Dhaalu Atoll,Lhaviyani Atoll,Meemu Atoll,Noonu Atoll,North Male Atoll,Raa Atoll,South Male Atoll"
tui,Halmstad,Malta,"Gozo,Mellieha,Sliema,St Julian's,St Paul's Bay"
tui,Halmstad,Marocko,"Agadir,Marrakech"
tui,Halmstad,Mauritius,"Bel Ombre,Belle Mare,Blue Bay,Flic en Flac,Grand Baie,Le Morne"
tui,Halmstad,Mexico,"Akumal,Cancun,El Cuyo,Isla de Holbox,Playa Mujeres,Playa del Carmen,Puerto Aventuras,Puerto Morelos,Tulum"
tui,Halmstad,Montenegro,"Becici,Bijela,Budva,Igalo,Kotor,Kumbor,Lustica Bay,Petrovac,Sveti Stefan,Ulcinj"
tui,Halmstad,Nederländerna,"Amsterdam,"
tui,Halmstad,Polen,"Gdansk,Krakow,Sopot"
tui,Halmstad,Portugal,"Algarve,Lissabon,Madeira,Porto"
tui,Halmstad,Qatar,"Doha,"
tui,Halmstad,Seychellerna,"Mahé,Praslin"
tui,Halmstad,Singapore,"Singapore,"
tui,Halmstad,Spanien,"Barcelona,Bilbao,Costa Blanca,Costa Dorada,Costa de la Luz,Costa del Sol,Formentera,Ibiza,Kanarieöarna,Lloret de Mar,Madrid,Mallorca,Menorca,San Sebastián,Sevilla"
tui,Halmstad,Sri Lanka,"Ahungalla,Bentota,Hikkaduwa,Waikal"
tui,Halmstad,Storbritannien,"Edinburgh,London,Manchester"
tui,Halmstad,Sydafrika,"Västra Kapprovinsen,"
tui,Halmstad,Tanzania,"Zanzibar,"
tui,Halmstad,Thailand,"Ao Nang (Krabi),Bangkok,Hua Hin,Khanom,Khao Lak,Klong Muang Beach (Krabi),Koh Chang,Koh Hai,Koh Kood,Koh Kradan,Koh Lanta,Koh Samet,Koh Samui,Phuket"
tui,Halmstad,Tjeckien,"Prag,"
tui,Halmstad,Turkiet,"Antalyakusten,Bodrumkusten,Istanbul,Marmariskusten"
tui,Halmstad,Tyskland,"Berlin,München"
tui,Halmstad,USA,"Boston,Chicago,Florida,Las Vegas,Los Angeles,New Orleans,New York,San Diego,San Francisco,Washington DC"
tui,Halmstad,Ungern,"Budapest,"
tui,Halmstad,Vietnam,"Da Nang,Phu Quoc"
tui,Halmstad,Österrike,"Innsbruck (österrikiska alperna),Salzburg (österrikiska alperna),Wien"
tui,Linköping,Albanien,"Durres riviera,Vlora"
tui,Linköping,Aruba,"Aruba,"
tui,Linköping,Barbados,"Barbados,"
tui,Linköping,Brasilien,"Rio de Janeiro,"
tui,Linköping,Bulgarien,"Nessebar,Obzor,Pomorie,Sunny Beach"
tui,Linköping,Curacao,"Curacao,"
tui,Linköping,Curacao,"Curacao,"
tui,Linköping,Dominikanska republiken,"Bayahibe,Cabarete,Juan Dolio,Las Terrenas,Playa Dorada,Punta Cana,Samana,Santo Domingo"
tui,Linköping,Dubai/Förenade Arabemiraten,"Abu Dhabi,Ajman,Bur Dubai,Deira,Downtown Dubai,Dubai Jumeirah Beach,Ras al Khaimah"
tui,Linköping,Estland,"Tallinn,"
tui,Linköping,Frankrike,"Franska alperna,Franska rivieran,Korsika,Lyon,Paris"
tui,Linköping,Grekland,"Aten,Halkidiki,Karpathos,Korfu,Kos,Kreta,Lefkas,Mykonos,Parga-området,Peloponnesos,Rhodos,Samos,Santorini,Thessaloniki,Zakynthos"
tui,Linköping,Indonesien,"Bali,"
tui,Linköping,Irland,"Dublin,"
tui,Linköping,Island,"Reykjavik,"
tui,Linköping,Italien,"Amalfikusten,Bari,Bologna,Bologna,Florens,Gardasjön,Italienska alperna,Lecce,Milano,Pisa,Polignano a Mare,Rimini,Rom,Sardinien,Sicilien,Venedig,Verona"
tui,Linköping,Jamaica,"Montego Bay,Negril,Ocho Rios"
tui,Linköping,Kroatien,"Dubrovnik-kusten,Istrien,Makarska-rivieran,Zadar-kusten"
tui,Linköping,Kuba,"Havanna,Varadero"
tui,Linköping,Lettland,"Riga,"
tui,Linköping,Maldiverna,"Ari Atoll,Baa Atoll,Dhaalu Atoll,Gaafu Alifu Atoll,Haa Dhaalu Atoll,Lhaviyani Atoll,Meemu Atoll,Noonu Atoll,North Male Atoll,Raa Atoll,South Male Atoll"
tui,Linköping,Malta,"Gozo,Mellieha,Sliema,St Julian's,St Paul's Bay"
tui,Linköping,Marocko,"Agadir,Marrakech"
tui,Linköping,Mauritius,"Bel Ombre,Belle Mare,Blue Bay,Flic en Flac,Grand Baie,Le Morne"
tui,Linköping,Mexico,"Akumal,Cancun,El Cuyo,Isla de Holbox,Playa Mujeres,Playa del Carmen,Puerto Aventuras,Puerto Morelos,Tulum"
tui,Linköping,Montenegro,"Becici,Bijela,Budva,Igalo,Kotor,Kumbor,Lustica Bay,Petrovac,Sveti Stefan,Ulcinj"
tui,Linköping,Nederländerna,"Amsterdam,"
tui,Linköping,Polen,"Gdansk,Krakow,Sopot"
tui,Linköping,Portugal,"Algarve,Lissabon,Madeira,Porto"
tui,Linköping,Qatar,"Doha,"
tui,Linköping,Seychellerna,"Mahé,Praslin"
tui,Linköping,Singapore,"Singapore,"
tui,Linköping,Spanien,"Barcelona,Bilbao,Costa Blanca,Costa Dorada,Costa de la Luz,Costa del Sol,Formentera,Ibiza,Kanarieöarna,Lloret de Mar,Madrid,Mallorca,Menorca,San Sebastián,Sevilla"
tui,Linköping,Sri Lanka,"Ahungalla,Bentota,Hikkaduwa,Waikal"
tui,Linköping,Storbritannien,"Edinburgh,London,Manchester"
tui,Linköping,Sydafrika,"Västra Kapprovinsen,"
tui,Linköping,Tanzania,"Zanzibar,"
tui,Linköping,Thailand,"Ao Nang (Krabi),Bangkok,Hua Hin,Khanom,Khao Lak,Klong Muang Beach (Krabi),Koh Chang,Koh Hai,Koh Kood,Koh Kradan,Koh Lanta,Koh Samet,Koh Samui,Phuket"
tui,Linköping,Tjeckien,"Prag,"
tui,Linköping,Turkiet,"Antalyakusten,Bodrumkusten,Istanbul,Marmariskusten"
tui,Linköping,Tyskland,"Berlin,München"
tui,Linköping,USA,"Boston,Chicago,Florida,Las Vegas,Los Angeles,New Orleans,New York,San Diego,San Francisco,Washington DC"
tui,Linköping,Ungern,"Budapest,"
tui,Linköping,Vietnam,"Da Nang,Phu Quoc"
tui,Linköping,Österrike,"Innsbruck (österrikiska alperna),Salzburg (österrikiska alperna),Wien"
tui,Luleå,Albanien,"Durres riviera,Vlora"
tui,Luleå,Aruba,"Aruba,"
tui,Luleå,Barbados,"Barbados,"
tui,Luleå,Brasilien,"Rio de Janeiro,"
tui,Luleå,Bulgarien,"Nessebar,Obzor,Pomorie,Sunny Beach"
tui,Luleå,Curacao,"Curacao,"
tui,Luleå,Curacao,"Curacao,"
tui,Luleå,Dominikanska republiken,"Bayahibe,Cabarete,Juan Dolio,Las Terrenas,Playa Dorada,Punta Cana,Samana,Santo Domingo"
tui,Luleå,Dubai/Förenade Arabemiraten,"Abu Dhabi,Ajman,Bur Dubai,Deira,Downtown Dubai,Dubai Jumeirah Beach,Ras al Khaimah"
tui,Luleå,Estland,"Tallinn,"
tui,Luleå,Frankrike,"Franska alperna,Franska rivieran,Korsika,Lyon,Paris"
tui,Luleå,Grekland,"Aten,Halkidiki,Karpathos,Korfu,Kos,Kreta,Lefkas,Mykonos,Parga-området,Peloponnesos,Rhodos,Samos,Santorini,Thessaloniki,Zakynthos"
tui,Luleå,Indonesien,"Bali,"
tui,Luleå,Irland,"Dublin,"
tui,Luleå,Island,"Reykjavik,"
tui,Luleå,Italien,"Amalfikusten,Bari,Bologna,Bologna,Florens,Gardasjön,Italienska alperna,Lecce,Milano,Pisa,Polignano a Mare,Rimini,Rom,Sardinien,Sicilien,Venedig,Verona"
tui,Luleå,Jamaica,"Montego Bay,Negril,Ocho Rios"
tui,Luleå,Kroatien,"Dubrovnik-kusten,Istrien,Makarska-rivieran,Zadar-kusten"
tui,Luleå,Kuba,"Havanna,Varadero"
tui,Luleå,Lettland,"Riga,"
tui,Luleå,Maldiverna,"Ari Atoll,Baa Atoll,Dhaalu Atoll,Gaafu Alifu Atoll,Haa Dhaalu Atoll,Lhaviyani Atoll,Meemu Atoll,Noonu Atoll,North Male Atoll,Raa Atoll,South Male Atoll"
tui,Luleå,Malta,"Gozo,Mellieha,Sliema,St Julian's,St Paul's Bay"
tui,Luleå,Marocko,"Agadir,Marrakech"
tui,Luleå,Mauritius,"Bel Ombre,Belle Mare,Blue Bay,Flic en Flac,Grand Baie,Le Morne"
tui,Luleå,Mexico,"Akumal,Cancun,El Cuyo,Isla de Holbox,Playa Mujeres,Playa del Carmen,Puerto Aventuras,Puerto Morelos,Tulum"
tui,Luleå,Montenegro,"Becici,Bijela,Budva,Igalo,Kotor,Kumbor,Lustica Bay,Petrovac,Sveti Stefan,Ulcinj"
tui,Luleå,Nederländerna,"Amsterdam,"
tui,Luleå,Polen,"Gdansk,Krakow,Sopot"
tui,Luleå,Portugal,"Algarve,Lissabon,Madeira,Porto"
tui,Luleå,Qatar,"Doha,"
tui,Luleå,Seychellerna,"Mahé,Praslin"
tui,Luleå,Singapore,"Singapore,"
tui,Luleå,Spanien,"Barcelona,Bilbao,Costa Blanca,Costa Dorada,Costa de la Luz,Costa del Sol,Formentera,Ibiza,Kanarieöarna,Lloret de Mar,Madrid,Mallorca,Menorca,San Sebastián,Sevilla"
tui,Luleå,Sri Lanka,"Ahungalla,Bentota,Hikkaduwa,Waikal"
tui,Luleå,Storbritannien,"Edinburgh,London,Manchester"
tui,Luleå,Sydafrika,"Västra Kapprovinsen,"
tui,Luleå,Tanzania,"Zanzibar,"
tui,Luleå,Thailand,"Ao Nang (Krabi),Bangkok,Hua Hin,Khanom,Khao Lak,Klong Muang Beach (Krabi),Koh Chang,Koh Hai,Koh Kood,Koh Kradan,Koh Lanta,Koh Samet,Koh Samui,Phuket"
tui,Luleå,Tjeckien,"Prag,"
tui,Luleå,Turkiet,"Antalyakusten,Bodrumkusten,Istanbul,Marmariskusten"
tui,Luleå,Tyskland,"Berlin,München"
tui,Luleå,USA,"Boston,Chicago,Florida,Las Vegas,Los Angeles,New Orleans,New York,San Diego,San Francisco,Washington DC"
tui,Luleå,Ungern,"Budapest,"
tui,Luleå,Vietnam,"Da Nang,Phu Quoc"
tui,Luleå,Österrike,"Innsbruck (österrikiska alperna),Salzburg (österrikiska alperna),Wien"
tui,Malmö,Albanien,"Durres riviera,Vlora"
tui,Malmö,Aruba,"Aruba,"
tui,Malmö,Barbados,"Barbados,"
tui,Malmö,Brasilien,"Rio de Janeiro,"
tui,Malmö,Bulgarien,"Nessebar,Obzor,Pomorie,Sunny Beach"
tui,Malmö,Curacao,"Curacao,"
tui,Malmö,Curacao,"Curacao,"
tui,Malmö,Dominikanska republiken,"Bayahibe,Cabarete,Juan Dolio,Las Terrenas,Playa Dorada,Punta Cana,Samana,Santo Domingo"
tui,Malmö,Dubai/Förenade Arabemiraten,"Abu Dhabi,Ajman,Bur Dubai,Deira,Downtown Dubai,Dubai Jumeirah Beach,Ras al Khaimah"
tui,Malmö,Estland,"Tallinn,"
tui,Malmö,Frankrike,"Franska alperna,Franska rivieran,Korsika,Lyon,Paris"
tui,Malmö,Grekland,"Aten,Halkidiki,Karpathos,Korfu,Kos,Kreta,Lefkas,Mykonos,Parga-området,Peloponnesos,Rhodos,Samos,Santorini,Thessaloniki,Zakynthos"
tui,Malmö,Indonesien,"Bali,"
tui,Malmö,Irland,"Dublin,"
tui,Malmö,Island,"Reykjavik,"
tui,Malmö,Italien,"Amalfikusten,Bari,Bologna,Bologna,Florens,Gardasjön,Italienska alperna,Lecce,Milano,Pisa,Polignano a Mare,Rimini,Rom,Sardinien,Sicilien,Venedig,Verona"
tui,Malmö,Jamaica,"Montego Bay,Negril,Ocho Rios"
tui,Malmö,Kroatien,"Dubrovnik-kusten,Istrien,Makarska-rivieran,Zadar-kusten"
tui,Malmö,Kuba,"Havanna,Varadero"
tui,Malmö,Lettland,"Riga,"
tui,Malmö,Maldiverna,"Ari Atoll,Baa Atoll,Dhaalu Atoll,Gaafu Alifu Atoll,Haa Dhaalu Atoll,Lhaviyani Atoll,Meemu Atoll,Noonu Atoll,North Male Atoll,Raa Atoll,South Male Atoll"
tui,Malmö,Malta,"Gozo,Mellieha,Sliema,St Julian's,St Paul's Bay"
tui,Malmö,Marocko,"Agadir,Marrakech"
tui,Malmö,Mauritius,"Bel Ombre,Belle Mare,Blue Bay,Flic en Flac,Grand Baie,Le Morne"
tui,Malmö,Mexico,"Akumal,Cancun,El Cuyo,Isla de Holbox,Playa Mujeres,Playa del Carmen,Puerto Aventuras,Puerto Morelos,Tulum"
tui,Malmö,Montenegro,"Becici,Bijela,Budva,Igalo,Kotor,Kumbor,Lustica Bay,Petrovac,Sveti Stefan,Ulcinj"
tui,Malmö,Nederländerna,"Amsterdam,"
tui,Malmö,Polen,"Gdansk,Krakow,Sopot"
tui,Malmö,Portugal,"Algarve,Lissabon,Madeira,Porto"
tui,Malmö,Qatar,"Doha,"
tui,Malmö,Seychellerna,"Mahé,Praslin"
tui,Malmö,Singapore,"Singapore,"
tui,Malmö,Spanien,"Barcelona,Bilbao,Costa Blanca,Costa Dorada,Costa de la Luz,Costa del Sol,Formentera,Ibiza,Kanarieöarna,Lloret de Mar,Madrid,Mallorca,Menorca,San Sebastián,Sevilla"
tui,Malmö,Sri Lanka,"Ahungalla,Bentota,Hikkaduwa,Waikal"
tui,Malmö,Storbritannien,"Edinburgh,London,Manchester"
tui,Malmö,Sydafrika,"Västra Kapprovinsen,"
tui,Malmö,Tanzania,"Zanzibar,"
tui,Malmö,Thailand,"Ao Nang (Krabi),Bangkok,Hua Hin,Khanom,Khao Lak,Klong Muang Beach (Krabi),Koh Chang,Koh Hai,Koh Kood,Koh Kradan,Koh Lanta,Koh Samet,Koh Samui,Phuket"
tui,Malmö,Tjeckien,"Prag,"
tui,Malmö,Turkiet,"Antalyakusten,Bodrumkusten,Istanbul,Marmariskusten"
tui,Malmö,Tyskland,"Berlin,München"
tui,Malmö,USA,"Boston,Chicago,Florida,Las Vegas,Los Angeles,New Orleans,New York,San Diego,San Francisco,Washington DC"
tui,Malmö,Ungern,"Budapest,"
tui,Malmö,Vietnam,"Da Nang,Phu Quoc"
tui,Malmö,Österrike,"Innsbruck (österrikiska alperna),Salzburg (österrikiska alperna),Wien"
tui,Norrköping,Albanien,"Durres riviera,Vlora"
